rate_ratio
2.0802214251633178
1.9375676179638368
2.2043120581855047
2.085592732401287
2.2570830171074094
1.9837220400960205
2.2873506087779854
2.180559134519748
2.0535021488409013
2.120199821087976
2.021368750625173
1.945220544897806
2.218301729146462
2.022060430883572
2.0748071847241416
1.9332164113798833
2.139401139979279
2.0958387866106274
2.203032023094877
2.200428031912163
2.0928082203229157
2.166329558954855
2.31024882920192
1.8662275903322723
2.067140519115698
2.2195028591969996
2.225700107627109
2.228597948483774
1.8216250555413365
1.8787826206319234
2.1475281973547906
1.9711473348592123
1.8725681002266694
1.8951858800227843
2.1427189629959877
2.301000548503733
1.9969525255744156
2.0355587887273954
2.0337780738209
2.0085952952783592
2.1023886146852866
2.215530020443374
2.2104376099899348
1.9814144695237825
2.129550403102805
2.0712135643446823
2.151396219238708
2.041007650719859
2.1871970494313677
2.1385658023256595
1.962101970793314
2.1231490837960267
1.9611930399726492
1.785001666380082
1.8570030282633128
2.232163996367412
1.9540801286522038
2.0679679211695614
2.2039721106172934
2.3356687066116204
2.0219592590156825
1.876577795480361
2.099007287697796
2.087498801530508
2.256707195896029
1.9812275627155502
2.1626939719657106
2.128992296037012
1.968762876962755
2.2863100727266836
1.9413859859340685
2.1192561921285757
2.1949949682838352
2.052735894537824
2.092431969010414
2.41000789575711
2.214265434150656
2.0371095978990903
2.2362964022498257
2.1663885791481357
2.0643208956171604
2.2517344986135446
2.0703333297689483
2.3121835466960547
1.9918444443974381
2.2548435184427427
1.9664664128204739
2.1760775848756513
2.5033095698932155
2.1439103475635717
2.215450118101762
1.8499486867015564
2.04939042442758
1.7913341711528197
2.126055647500678
2.2336778726229416
1.981163217189363
2.0941210844423557
2.1504280884288858
2.038020914040056
1.8976725843215192
1.8835132616244243
1.9421123488602234
2.0534623028884074
1.9958398964405313
2.002523880028783
2.232128226605908
1.9311478565728888
1.900648640311649
2.118827143692594
2.0056663310533347
2.0259150747988004
2.1645972525039037
2.208705168920664
2.3749187257733237
2.107947585937396
1.9731249870877443
2.188594351229119
1.969179303838613
1.9934024703084172
2.3001727940966066
1.8803577404906267
1.7983027889233132
2.0751893617671953
1.958067087582769
2.0923132597222103
2.0315416556427133
2.3537152189366903
1.9792349360267318
1.9310783231073052
2.182425045179529
2.019130084988657
2.0752953898322257
1.9741238365830596
2.0755496592904596
2.5292314030311074
1.9287317426962007
1.9503330653010504
1.8399494420060933
2.2306320676172016
2.2037229316035893
1.83820202121537
1.8265973352931266
1.9261270526068899
2.0584152371266144
1.921401731508179
1.9300275636621627
1.9992443821497359
2.1467925088311164
2.1063571915941672
2.30613719802432
2.1938990499822184
2.0589020260603705
1.9220729615416436
2.2774010644127025
1.9891677061895336
2.291034115572445
1.7816358497882594
2.00320730302862
2.1273926166852437
2.1183124185708295
2.0733643090585625
2.0329569410765114
2.136190881009397
2.003883777754328
2.205876228934505
1.9572307888660758
1.9925456701895434
2.272386811542597
2.347609251692679
2.1133370531538085
1.968621271488383
2.271107513402796
1.974747760397197
2.321488907593516
2.140770242982807
2.1748620085303565
1.8960690299902117
1.8784185618632558
1.8578992301343256
1.9350600684323438
1.9415088105254232
2.235667389741159
2.4264763063473107
2.0003971549675374
2.057093604483873
2.006257613836894
2.195313695957637
1.9330184872883756
2.2987191906182662
2.1467764808409506
2.2621814538774725
2.193736362729559
2.1887981226173183
2.039715209773855
2.000066091390355
2.103994761716552
2.2140037695089183
1.9418177240329728
2.2445692486887165
2.008512940593874
2.0895169580616844
1.9887822234644954
2.019196286368403
2.0976023016241863
1.9650021820422783
1.921584669578421
1.95428856303323
1.9000040988921927
1.886640157638368
2.2126224241212498
1.9387058630632887
1.9607315408840091
1.9884645232679956
2.3247804617009233
1.9540123410491155
1.897335201788921
1.9562085051800029
2.047509819254065
2.228276312542713
2.052098298578197
2.188813549193601
2.027727060874334
2.049413319278718
2.044933977682113
2.0793385040790566
2.1208355838740083
2.088893411681626
2.179666746062505
1.98180121202583
1.8981427160759214
2.036555000777023
2.0373412579048855
1.888652553871131
2.2246171862122743
1.8124667145812163
2.1312359938762415
2.153560225020888
1.894492884309335
2.0884508817811356
2.1769924630217257
2.128689873778925
2.1125727232504703
2.0868341800699395
2.1108265195425178
2.2663003984645926
2.2716306752093605
2.038832365337584
1.970624889395965
1.9337395256512921
1.9316626716347272
2.151660351863775
1.8912034105979767
2.0474667081083227
1.8806723385766568
2.1086728941014234
2.0063353853550003
2.1112349932753123
1.76772400630805
2.0009156314509076
1.792493768523931
2.1285533381735844
2.2010615286015818
2.1468064050775366
2.1336311021926515
1.9906663157121762
2.6183638616410927
